,WELL,DEPTH_MD,CALI,RMED,RDEP,RHOB,GR,NPHI,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY,GROUP,GROUP_num,LITHOLOGY,RMED_log,RDEP_log
611296,34/8-1,1745.5290232,12.451914787,0.5883227587,0.5324181318,1.7445805073,51.47133255,0.5355858207,153.47619629,65000,HORDALAND GP.,5,Shale (Argilito),-0.23038435102331892,-0.27374716280179623
611297,34/8-1,1745.6810232,12.478890419,0.5892603397,0.5317000151,1.7449594736,47.027629852,0.5076580048,153.47261047,65000,HORDALAND GP.,5,Shale (Argilito),-0.22969278820922653,-0.27433332735208704
611298,34/8-1,1745.8330232,12.505865097,0.5886234641,0.5318382978,1.7428554296,45.518630981,0.5053383708,153.46899414,65000,HORDALAND GP.,5,Shale (Argilito),-0.2301624297558722,-0.274220392231344
611353,34/8-1,1754.1930232,14.024965286,0.8361523747,0.4825485349,2.0497572422,50.762268066,0.4849825501,153.26942444,65000,HORDALAND GP.,5,Shale (Argilito),-0.0777145724876098,-0.31645899863277765
611354,34/8-1,1754.3450232,14.30790329,0.765904963,0.481616497,2.062984705,51.969470978,0.4909611642,153.26582336,65000,HORDALAND GP.,5,Shale (Argilito),-0.11582511627510768,-0.31729864543511277
611355,34/8-1,1754.4970232,14.513721466,0.7879707813,0.4806844592,2.0894529819,54.39397049,0.4846817553,153.26222229,65000,HORDALAND GP.,5,Shale (Argilito),-0.10348988626100963,-0.3181399186302199
611356,34/8-1,1754.6490232,14.630197525,0.8931705356,0.4797524214,2.1372773647,57.050312042,0.4844608903,153.25856018,65000,HORDALAND GP.,5,Shale (Argilito),-0.04906561210910248,-0.318982824621663
611357,34/8-1,1754.8010232,14.716834068,1.1618424654,0.4788203835,2.2008535862,59.992404938,0.4684283435,153.25494385,65000,HORDALAND GP.,5,Shale (Argilito),0.06514724591525789,-0.3198273698505394
611358,34/8-1,1754.9530232,14.740262985,1.4902071953,0.4783585668,2.2666404247,61.598777771,0.4683368504,153.25126648,65000,HORDALAND GP.,5,Shale (Argilito),0.17324665600931977,-0.32024644396402807
611359,34/8-1,1755.1050232,14.741308212,1.7153759003,0.4825948477,2.313167572,63.713951111,0.4740875065,153.24766541,65000,HORDALAND GP.,5,Shale (Argilito),0.23435930428410226,-0.31641731903602643
611360,34/8-1,1755.2570232,14.72931385,1.7829475403,0.4960594773,2.3350572586,62.024028778,0.4780619144,153.24407959,65000,HORDALAND GP.,5,Shale (Argilito),0.2511385651083884,-0.30446624868201144
611361,34/8-1,1755.4090232,14.683952332,1.7671337128,0.5075238943,2.3436028957,61.185112,0.4880442321,153.24040222,65000,HORDALAND GP.,5,Shale (Argilito),0.2472694122878282,-0.2945435062849841
611362,34/8-1,1755.5610232,14.646748543,1.7801549435,0.5085985065,2.3466246128,55.013233185,0.4814533293,153.23680115,65000,HORDALAND GP.,5,Shale (Argilito),0.2504578046563576,-0.29362491946459823
611363,34/8-1,1755.7130232,14.646512985,1.7851271629,0.504200995,2.3446242809,55.315013885,0.4840381444,153.23320007,65000,HORDALAND GP.,5,Shale (Argilito),0.25166915836346054,-0.2973963016135929
611364,34/8-1,1755.8650232,14.6731987,1.7612572908,0.5154650211,2.3392262459,55.454597473,0.4773538709,153.22952271,65000,HORDALAND GP.,5,Shale (Argilito),0.245822803901745,-0.287800800135399
611365,34/8-1,1756.0170232,14.715900421,1.6863348484,0.5215181708,2.3338947296,60.870635986,0.4823789001,153.22593689,65000,HORDALAND GP.,5,Shale (Argilito),0.22694381487558063,-0.28273055523228785
611366,34/8-1,1756.1690232,14.723104477,1.5678551197,0.5481226444,2.3300328255,59.953594208,0.47552073,153.22233582,65000,HORDALAND GP.,5,Shale (Argilito),0.19530592848752396,-0.26112225570042896
611367,34/8-1,1756.3210232,14.658258438,1.4337047338,0.5547479987,2.3272447586,59.237174988,0.4629282057,153.21864319,65000,HORDALAND GP.,5,Shale (Argilito),0.15645971919443866,-0.2559042558469489
611368,34/8-1,1756.4730232,14.558983803,1.298561573,0.555059433,2.3243215084,56.45123291,0.4628905952,153.21504211,65000,HORDALAND GP.,5,Shale (Argilito),0.11346254709597134,-0.25566051229711784
611369,34/8-1,1756.6250232,14.428395271,1.2290556431,0.5529018641,2.3290076256,56.474021912,0.4637159705,153.21138,65000,HORDALAND GP.,5,Shale (Argilito),0.08957154516819121,-0.2573519458417322
611370,34/8-1,1756.7770232,14.192913055,1.2324560881,0.5449441671,2.3353033066,58.433815002,0.4861261249,153.20777893,65000,HORDALAND GP.,5,Shale (Argilito),0.09077145449239431,-0.2636479915995244
611371,34/8-1,1756.9290232,13.937432289,1.3253341913,0.5452719331,2.3371608257,58.451877594,0.4843411446,153.20417786,65000,HORDALAND GP.,5,Shale (Argilito),0.12232540215003108,-0.26338685627155023
611372,34/8-1,1757.0810232,13.835503578,1.4633886814,0.5441909432,2.3338518143,55.406673431,0.4900652766,153.20051575,65000,HORDALAND GP.,5,Shale (Argilito),0.1653596916536864,-0.26424869032361503
611373,34/8-1,1757.2330232,13.776686668,1.5927888155,0.5476747155,2.3252444267,53.179660797,0.4828891456,153.19692993,65000,HORDALAND GP.,5,Shale (Argilito),0.20215819743140306,-0.26147730868286684
611374,34/8-1,1757.3850232,13.709329605,1.6465791464,0.5511423945,2.3205852509,51.7866745,0.4698083997,153.1933136,65000,HORDALAND GP.,5,Shale (Argilito),0.21658261085640915,-0.25873618126400383
611375,34/8-1,1757.5370232,13.711550713,1.6227879524,0.5556756258,2.3128242493,57.300128937,0.4673178792,153.18962097,65000,HORDALAND GP.,5,Shale (Argilito),0.21026177483607084,-0.2551786527246457
611376,34/8-1,1757.6890232,13.751496315,1.5925173759,0.5618190169,2.3060791492,56.031719208,0.4651450813,153.1860199,65000,HORDALAND GP.,5,Shale (Argilito),0.2020841796047629,-0.2504035645382253
611377,34/8-1,1757.8410232,13.786764145,1.543574214,0.5662439466,2.293794632,56.020771027,0.4712444246,153.18234253,65000,HORDALAND GP.,5,Shale (Argilito),0.18852751490386196,-0.24699642775574585
611378,34/8-1,1757.9930232,13.822303772,1.4195709229,0.5709007978,2.2865962982,50.367733002,0.4602539837,153.17877197,65000,HORDALAND GP.,5,Shale (Argilito),0.15215709510397946,-0.24343935009211623
611379,34/8-1,1758.1450232,13.946386337,1.1968997717,0.5721054077,2.2784061432,48.50088501,0.4592422843,153.1751709,65000,HORDALAND GP.,5,Shale (Argilito),0.07805778414065423,-0.24252394714226722
611380,34/8-1,1758.2970232,14.09780407,0.9881519675,0.5685142279,2.2591767311,48.369918823,0.4477666914,153.17147827,65000,HORDALAND GP.,5,Shale (Argilito),-0.0051762602995524655,-0.24525866198567842
611381,34/8-1,1758.4490232,14.169970512,0.8815193176,0.5556707382,2.2267129421,53.22674942,0.438819021,153.1678772,65000,HORDALAND GP.,5,Shale (Argilito),-0.05476816613816006,-0.25518247269972905
611382,34/8-1,1758.6010232,14.216197014,0.8605308533,0.5399763584,2.1984887123,56.402637482,0.4467053711,153.16427612,65000,HORDALAND GP.,5,Shale (Argilito),-0.06523355395033655,-0.26762525432737866
611383,34/8-1,1758.7530232,14.401150703,0.8413683176,0.522292316,2.1995098591,57.82660675,0.4555417001,153.1605835,65000,HORDALAND GP.,5,Shale (Argilito),-0.07501384571877592,-0.2820863634858989
611384,34/8-1,1758.9050232,15.120089531,0.7254453897,0.5118280649,2.2220039368,56.338218689,0.485902518,153.15699768,65000,HORDALAND GP.,5,Shale (Argilito),-0.13939527494865558,-0.29087590426939425
611385,34/8-1,1759.0570232,16.140028,0.6211402416,0.5141509771,2.2474560738,54.646957397,0.4975474179,153.15342712,65000,HORDALAND GP.,5,Shale (Argilito),-0.2068103333551865,-0.28890933451912937
611386,34/8-1,1759.2090232,17.185432434,0.5933229923,0.5131299496,2.2360830307,57.429962158,0.5171350241,153.1497345,65000,HORDALAND GP.,5,Shale (Argilito),-0.2267088216683824,-0.2897726363552898
611387,34/8-1,1759.3610232,17.275791168,0.6045327783,0.51176548,2.2185833454,56.053226471,0.5050728321,153.14613342,65000,HORDALAND GP.,5,Shale (Argilito),-0.21858014633525188,-0.29092901182734976
611388,34/8-1,1759.5130232,17.359693527,0.6166262031,0.5132206678,2.2008986473,57.064907074,0.4852114916,153.1424408,65000,HORDALAND GP.,5,Shale (Argilito),-0.2099780241765788,-0.2896958625645348
611389,34/8-1,1759.6650232,17.271354675,0.6263849139,0.5138304234,2.2051622868,53.635448456,0.4983581603,153.13887024,65000,HORDALAND GP.,5,Shale (Argilito),-0.20315871054283494,-0.2891801851541861
611390,34/8-1,1759.8170232,16.619039536,0.6231501102,0.5176446438,2.1961193085,57.111236572,0.5281832218,153.13526917,65000,HORDALAND GP.,5,Shale (Argilito),-0.20540732384022833,-0.2859682753843854
611391,34/8-1,1759.9690232,16.36951828,0.6138297319,0.5330062509,2.1798961163,59.42760849,0.5721338987,153.13157654,65000,HORDALAND GP.,5,Shale (Argilito),-0.21195207959369722,-0.2732676976986469
611392,34/8-1,1760.1210232,16.373725891,0.6153029799,0.5571567416,2.1588695049,64.551940918,0.5397306085,153.12799072,65000,HORDALAND GP.,5,Shale (Argilito),-0.21091098162740626,-0.25402261014778094
611393,34/8-1,1760.2730232,15.927122116,0.6347991228,0.5751603246,2.1453166008,62.170280457,0.5173814893,153.12438965,65000,HORDALAND GP.,5,Shale (Argilito),-0.19736368204854224,-0.24021107986018211
611394,34/8-1,1760.4250232,15.576548576,0.6527606845,0.5916614532,2.1460044384,59.32409668,0.4980322719,153.12071228,65000,HORDALAND GP.,5,Shale (Argilito),-0.18524601083950168,-0.22792672412817838
611395,34/8-1,1760.5770232,14.871455193,0.6706846952,0.6054237485,2.1504237652,57.429637909,0.5158717036,153.11712646,65000,HORDALAND GP.,5,Shale (Argilito),-0.17348160400081983,-0.21794054730376994
611396,34/8-1,1760.7290232,14.60173893,0.6834444404,0.6020597219,2.1690227985,59.799911499,0.5419970155,153.11352539,65000,HORDALAND GP.,5,Shale (Argilito),-0.16529678498561765,-0.2203604263415797
611397,34/8-1,1760.8810232,14.72900486,0.7002923489,0.5999494791,2.1749384403,59.216892242,0.5384691954,153.10983276,65000,HORDALAND GP.,5,Shale (Argilito),-0.15472061854514335,-0.22188531940281142
611398,34/8-1,1761.0330232,14.671287537,0.705548048,0.5910891891,2.1711626053,60.870944977,0.5428217649,153.10623169,65000,HORDALAND GP.,5,Shale (Argilito),-0.1514734053387942,-0.2283469837354477
611399,34/8-1,1761.1850232,15.014019012,0.7018119693,0.5770333409,2.1552529335,58.594581604,0.5426368713,153.10255432,65000,HORDALAND GP.,5,Shale (Argilito),-0.15377922922888462,-0.2387990926491833
611400,34/8-1,1761.3370232,14.893499374,0.678943634,0.5717580318,2.1436569691,63.542842865,0.5528305769,153.09896851,65000,HORDALAND GP.,5,Shale (Argilito),-0.16816627941446488,-0.2427877259045641
611401,34/8-1,1761.4890232,15.27375412,0.6521728039,0.5673817992,2.1391804218,61.512039185,0.5465862155,153.09536743,65000,HORDALAND GP.,5,Shale (Argilito),-0.1856373155613745,-0.24612459986513574
611402,34/8-1,1761.6410232,16.113908768,0.6348658204,0.5649185181,2.1364488602,63.149051666,0.5164391398,153.09169006,65000,HORDALAND GP.,5,Shale (Argilito),-0.1973180536332379,-0.24801418880265316
611403,34/8-1,1761.7930232,15.997283936,0.6504448056,0.5692780614,2.1243793964,61.433952332,0.50829494,153.08810425,65000,HORDALAND GP.,5,Shale (Argilito),-0.18678955020209292,-0.24467555252519535
611404,34/8-1,1761.9450232,15.83677578,0.6732749343,0.5581122637,2.1139113903,59.626987457,0.5193179846,153.08439636,65000,HORDALAND GP.,5,Shale (Argilito),-0.17180755380449012,-0.2532784343929953
611405,34/8-1,1762.0970232,15.637669563,0.6689147949,0.5435490012,2.0892827511,55.545028687,0.5336931348,153.08081055,65000,HORDALAND GP.,5,Shale (Argilito),-0.174629198318001,-0.26476129795948256
611406,34/8-1,1762.2490232,15.615935326,0.6553871632,0.5391281843,2.0649564266,55.593299866,0.5086422563,153.07722473,65000,HORDALAND GP.,5,Shale (Argilito),-0.18350206921852258,-0.26830796372689214
611407,34/8-1,1762.4010232,15.764698029,0.6102935076,0.5342425108,2.0263364315,55.314937592,0.4860423207,153.0735321,65000,HORDALAND GP.,5,Shale (Argilito),-0.21446125011303172,-0.27226155721448964
611408,34/8-1,1762.5530232,16.776224136,0.6016972661,0.5437863469,1.9982292652,58.524421692,0.4834461808,153.06994629,65000,HORDALAND GP.,5,Shale (Argilito),-0.22062196178469695,-0.26457170064779634
611409,34/8-1,1762.7050232,16.000667572,0.6024874449,0.5752553344,1.9774894714,60.411281586,0.5114582181,153.06634521,65000,HORDALAND GP.,5,Shale (Argilito),-0.22005199882357074,-0.24013934538466844
611410,34/8-1,1762.8570232,16.059684753,0.5986663699,0.5933935046,1.9652078152,65.106620789,0.5272156596,153.06266785,65000,HORDALAND GP.,5,Shale (Argilito),-0.22281513767371822,-0.22665721186450366
611411,34/8-1,1763.0090232,16.198787689,0.6230195165,0.6019379497,1.9751012325,63.777740479,0.5103966594,153.05908203,65000,HORDALAND GP.,5,Shale (Argilito),-0.20549834856475022,-0.22044827533985767
611412,34/8-1,1763.1610232,15.82901001,0.6278017163,0.6230220199,1.9917247295,59.167201996,0.5080619454,153.05548096,65000,HORDALAND GP.,5,Shale (Argilito),-0.20217750134926016,-0.2054966034980342
611413,34/8-1,1763.3130232,15.507790565,0.6708171368,0.6064307094,2.0018539429,56.197292328,0.511809051,153.05178833,65000,HORDALAND GP.,5,Shale (Argilito),-0.17339585136915092,-0.21721881432641724
611414,34/8-1,1763.4650232,15.926133156,0.6804635525,0.5783630013,2.0015161037,57.888805389,0.5181337595,153.04818726,65000,HORDALAND GP.,5,Shale (Argilito),-0.16719513184498538,-0.23779949725777455
611415,34/8-1,1763.6170232,15.407837868,0.6996169686,0.5733315349,1.9966495037,55.239364624,0.5156708956,153.04450989,65000,HORDALAND GP.,5,Shale (Argilito),-0.1551396656313598,-0.24159417011019096
611416,34/8-1,1763.7690232,15.361207008,0.6728106737,0.5666188002,1.9863379002,53.220657349,0.4951731563,153.04092407,65000,HORDALAND GP.,5,Shale (Argilito),-0.17210712735841788,-0.24670901984794255
611417,34/8-1,1763.9210232,16.015485764,0.6511570215,0.5691978931,1.9660288095,54.33208847,0.4722426534,153.037323,65000,HORDALAND GP.,5,Shale (Argilito),-0.1863142720337251,-0.24473671613648376
611418,34/8-1,1764.0730232,16.874759674,0.6287436485,0.5824863315,1.9602950811,57.442985535,0.4416028857,153.03363037,65000,HORDALAND GP.,5,Shale (Argilito),-0.2015263891095103,-0.23471426124404407
611419,34/8-1,1764.2250232,17.662315369,0.6231985688,0.5759958029,1.9806329012,59.811328888,0.4351989925,153.03005981,65000,HORDALAND GP.,5,Shale (Argilito),-0.2053735527086887,-0.2395806811323626
611420,34/8-1,1764.3770232,17.45643425,0.6184054613,0.5700525641,1.9953793287,57.363716125,0.4402830005,153.02645874,65000,HORDALAND GP.,5,Shale (Argilito),-0.2087266837048982,-0.24408509652741364
611421,34/8-1,1764.5290232,18.340429306,0.6014066339,0.5702770948,1.9960000515,62.22952652,0.4591366649,153.02276611,65000,HORDALAND GP.,5,Shale (Argilito),-0.2208317856630479,-0.24391407151806313
611422,34/8-1,1764.6810232,19.257602692,0.5620490313,0.5503106117,1.9886704683,62.320018768,0.4606842399,153.01916504,65000,HORDALAND GP.,5,Shale (Argilito),-0.2502257963629791,-0.25939211255987893
611423,34/8-1,1764.8330232,19.839233398,0.5285978317,0.5298483968,2.0093646049,59.406616211,0.4674321115,153.01557922,65000,HORDALAND GP.,5,Shale (Argilito),-0.2768746226697956,-0.27584837540226376
611424,34/8-1,1764.9850232,18.205656052,0.5365549326,0.5001191497,2.0745823383,56.587791443,0.4590422511,153.01190186,65000,HORDALAND GP.,5,Shale (Argilito),-0.27038580826694614,-0.3009265158786161
611425,34/8-1,1765.1370232,18.816633224,0.5564427972,0.4865169227,2.1773672104,56.083667755,0.4286227822,153.00830078,65000,HORDALAND GP.,5,Shale (Argilito),-0.2545794748823356,-0.31290204890558126
611426,34/8-1,1765.2890232,20.894813538,0.5787780881,0.5060368776,2.2638707161,60.739376068,0.4028810263,153.00471497,65000,HORDALAND GP.,5,Shale (Argilito),-0.23748791915181233,-0.2958178326570474
611427,34/8-1,1765.4410232,19.96928978,0.5847010612,0.5348124504,2.2294623852,60.23897934,0.4210737944,153.00102234,70000,HORDALAND GP.,5,Limestone (Calcário),-0.2330661179416011,-0.27179849094431263
611428,34/8-1,1765.5930232,16.706193924,0.5762953162,0.5599060655,2.1601643562,58.608024597,0.4791459739,152.99742126,70000,HORDALAND GP.,5,Limestone (Calcário),-0.23935491010242066,-0.2518848277382514
611429,34/8-1,1765.7450232,17.278432846,0.5715918541,0.590257287,2.111623764,58.149871826,0.5050989985,152.9937439,70000,HORDALAND GP.,5,Limestone (Calcário),-0.2429139690774083,-0.22895864264931215
611430,34/8-1,1765.8970232,18.257457733,0.5739989281,0.6009552479,2.1045911312,56.845321655,0.5160215497,152.99014282,70000,HORDALAND GP.,5,Limestone (Calcário),-0.24108891861368123,-0.22115786795355508
611431,34/8-1,1766.0490232,18.66560936,0.5842263103,0.5988149047,2.0715286732,55.386421204,0.5048570633,152.98655701,70000,HORDALAND GP.,5,Limestone (Calcário),-0.2334188887167788,-0.22270739846190804
611432,34/8-1,1766.2010232,19.153465271,0.5664001107,0.6004507542,2.0170869827,53.951080322,0.4850388467,152.98287964,70000,HORDALAND GP.,5,Limestone (Calcário),-0.24687667043764752,-0.2215226053405167
611433,34/8-1,1766.3530232,20.357526779,0.5608385801,0.6181379557,1.9754242897,56.901309967,0.4665423632,152.97927856,65000,HORDALAND GP.,5,Shale (Argilito),-0.25116211888548595,-0.20891458848231786
611434,34/8-1,1766.5050232,19.951530457,0.5857095122,0.6209800839,1.9500346184,63.682891846,0.4847666621,152.97558594,65000,HORDALAND GP.,5,Shale (Argilito),-0.23231772276660184,-0.2069223283113946
611435,34/8-1,1766.6570232,17.669258118,0.6264448762,0.6228437424,1.9255236387,63.504341125,0.5311092138,152.97198486,65000,HORDALAND GP.,5,Shale (Argilito),-0.20311713858112407,-0.20562089447282272
611436,34/8-1,1766.8090232,15.463019371,0.6526771784,0.6217193604,1.8955087662,64.695274353,0.5801591873,152.96839905,65000,HORDALAND GP.,5,Shale (Argilito),-0.18530157263913297,-0.20640560844980893
611437,34/8-1,1766.9610232,14.619978905,0.6432121992,0.626527071,1.8947249651,62.98765564,0.5791268945,152.96472168,65000,HORDALAND GP.,5,Shale (Argilito),-0.19164572732707752,-0.2030601592557495
611438,34/8-1,1767.1130232,15.176234245,0.6136346459,0.5980799198,1.913179636,63.380897522,0.5497941375,152.96112061,65000,HORDALAND GP.,5,Shale (Argilito),-0.21209012803818533,-0.22324077853832022
611439,34/8-1,1767.2650232,16.285064697,0.5457603931,0.4902476668,1.9312372208,58.987049103,0.5076529384,152.95753479,65000,HORDALAND GP.,5,Shale (Argilito),-0.2629979851231714,-0.3095844645613439
611440,34/8-1,1767.4170232,17.650766373,0.4820943773,0.4481016695,1.927742362,58.983634949,0.4898356497,152.95385742,70000,HORDALAND GP.,5,Limestone (Calcário),-0.31686793369397587,-0.34862343802561585
611441,34/8-1,1767.5690232,20.640953064,0.4359667003,0.4034040868,1.9198046923,60.327640533,0.4781106114,152.95025635,70000,HORDALAND GP.,5,Limestone (Calcário),-0.36054668143841706,-0.3942597063570209
611442,34/8-1,1767.7210232,22.540752411,0.4201758802,0.3844174743,1.9060467482,63.701454163,0.4692350328,152.94667053,70000,HORDALAND GP.,5,Limestone (Calcário),-0.3765688814795554,-0.41519687901707775
611443,34/8-1,1767.8730232,23.100225449,0.4307346046,0.3753585517,1.8616546392,60.02796936,0.4768961966,152.94297791,70000,HORDALAND GP.,5,Limestone (Calcário),-0.3657902362403608,-0.4255536852623259
611444,34/8-1,1768.0250232,23.158876419,0.4281654358,0.433429271,1.8103792667,57.969619751,0.48836869,152.93937683,70000,HORDALAND GP.,5,Limestone (Calcário),-0.36838839460161743,-0.36308176259506736
611445,34/8-1,1768.1770232,23.156763077,0.3759182394,0.555282414,1.7703194618,54.522602081,0.4939961135,152.93569946,70000,HORDALAND GP.,5,Limestone (Calcário),-0.42490660198344293,-0.255486080576954
611446,34/8-1,1768.3290232,23.156295776,0.3236434162,0.7394371033,1.7636109591,55.652854919,0.4851644635,152.93209839,70000,HORDALAND GP.,5,Limestone (Calcário),-0.4899332233041471,-0.1310987612904107
